# ----------------------------------------
# Pages and screens: Page path and screen class
# Account: yunwei37
# Property: transchinese.org
# ----------------------------------------
# 
# All Users
# Start date: 20250101
# End date: 20250211
Page path and screen class,Views,Active users,Views per active user,Average engagement time per active user,Event count,Key events,Total revenue
/医学图片与视频/未分类/set3/,262,182,1.4395604395604396,14.989010989010989,0,0,0
/变身小说（未分类）/_变身__老公变成老婆的女儿_page/,259,202,1.2821782178217822,44.915841584158414,54,0,0
/变装/_变装__无奈人生之人妖婊子3/,257,158,1.6265822784810127,52.278481012658226,0,0,0
/文学作品和艺术创作/自传/一个阉人的真实故事/,253,143,1.7692307692307692,93.16083916083916,0,0,0
"/tag-R-18/鸡巴成精后把变身魔法少女的主人开发成肉便器_tags_性转,强奸,百合,魔法少女,伪娘,中文,中国語,性奴隷,R18,多人／露出／乱伦_page/",251,183,1.3715846994535519,55.05464480874317,17,0,0
/限制级/[大嶋亮] とりかえアプリ [4K掃圖組]/[大嶋亮] とりかえアプリ [4K掃圖組]/,250,175,1.4285714285714286,101.70285714285714,0,0,0
/限制级/おりもとみまな_性なる嘘つき_おりもとみまな『チェンジH』短編集_中国翻訳/,250,182,1.3736263736263736,14.785714285714286,0,0,0
"/tag-R-18/乐子人总裁和他的百变小娇妻_tags_中文,纯爱,变嫁,嫁人,性转,性転换_user_軒轅豪_seriesId_11984726_page/",243,176,1.3806818181818181,96.76704545454545,18,0,0
/社群及NGO文件/生活与性体验/前列腺高潮/个人前高经历_page/,242,197,1.2284263959390862,34.83248730964467,59,0,0
/CD手术调教催眠人妖扶她BL/变装奇缘_page/,241,177,1.3615819209039548,55.92655367231639,8,0,0
/CD手术调教催眠人妖扶她BL/絕種男人也__變身__page/,236,207,1.1400966183574879,34.82125603864734,9,0,0
/交换/_交换__47岁的已婚大叔，变成了自己儿子的女友/,229,182,1.2582417582417582,75.77472527472527,0,0,0
/医学图片与视频/阴茎离断/单右/,229,142,1.6126760563380282,68.80281690140845,0,0,0
/阉割/阉割小说合集_page/,227,113,2.0088495575221237,128.42477876106196,15,0,0
/CD手术调教催眠人妖扶她BL/乳房增大_page/,225,195,1.1538461538461537,36.38974358974359,9,0,0
/改造/_改造__坏人就应该雌堕（1）/,225,151,1.490066225165563,81.23841059602648,0,0,0
/超能魔法、高科技/从丝模开始/,225,124,1.814516129032258,88.63709677419355,0,0,0
/换身、附身、入替、融合/移魂手机/,224,135,1.6592592592592592,48.57037037037037,0,0,0
"/tag-R-18/关于我ts转生后被人渣胁迫这件事_tags_中国语,TS,性转,R18,女体化,嫁人,异能_user_莲_seriesId_11226975_page/",222,161,1.3788819875776397,85.73291925465838,16,0,0
/催眠/_催眠__《女体催眠机器》（11.6完结）/,220,132,1.6666666666666667,158.88636363636363,0,0,0
/未分类中短篇/变装女警_嬗变之路_page/,220,134,1.6417910447761195,124.22388059701493,36,0,0
/阉割/22世纪阉人学校_page/,220,156,1.4102564102564104,40.333333333333336,13,0,0
/社群及NGO文件/生活与性体验/伪声/成为女孩子的声音/《女の子の声になろう!》CD/女の子の声になろう!/,219,175,1.2514285714285713,16.16,256,0,0
/CD手术调教催眠人妖扶她BL/强制穿裙_page/,218,161,1.3540372670807452,67.01863354037268,14,0,0
/未分类中短篇/黑化魔姬不可能是正道大师兄_作者：梓夏猫1_page/,218,95,2.294736842105263,71.22105263157894,89,0,0
/未分类长篇/$夢$性转萝莉不可爱⊙至番外卷⊙全书完_page/,217,148,1.4662162162162162,43.527027027027025,23,0,0
/限制级/おりもとみまな_性なる嘘つき_おりもとみまな『チェンジH』短編集_中国翻訳/[おりもとみまな] 性なる嘘つき おりもとみまな『チェンジH』短編集 [中国翻訳]/,216,166,1.3012048192771084,87.45180722891567,0,0,0
"/tag-R-18/黑帮_tags_R_18,性转,伪娘,女体化,耻辱,巨乳,调教,改造,雌堕,露出_user_无忧上人_seriesId_9420553_page/",215,168,1.2797619047619047,120.39880952380952,22,0,0
/非限制级/别当欧尼酱啦/,215,129,1.6666666666666667,5.511627906976744,0,0,0
/变身小说（未分类）/援交女生的日记_page/,214,159,1.3459119496855345,28.58490566037736,19,0,0
/变装/_变装__9月更新第四章_把老公卖掉当暗网女奴（序章~第四章）/,213,152,1.4013157894736843,87.67105263157895,0,0,0
/未分类长篇/转生精灵公主可以备受宠爱吗？9卷75章_296万字_page/,213,76,2.8026315789473686,44.55263157894737,63,0,0
/CD手术调教催眠人妖扶她BL/乳环_page/,211,171,1.2339181286549707,59.40350877192982,7,0,0
